Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
45408,45408,45408,1859911680,4408.203,1444153000,180519125
45408,45408,45408,1859911680,4409.18,1444261500,180532687.5
45408,45408,45408,1859911680,4017.578,1315049500,164381187.5
45408,45408,45408,1859911680,4286.133,1404420000,175552500
45408,45408,45408,1859911680,4450.195,1457674500,182209312.5
45408,45408,45408,1859911680,4421.875,1448944000,181118000
45408,45408,45408,1859911680,4421.875,1448641500,181080187.5
45408,45408,45408,1859911680,4403.32,1442439000,180304875
45408,45408,45408,1859911680,4446.289,1456678500,182084812.5
45408,45408,45408,1859911680,4399.414,1441140000,180142500
45408,45408,45408,1859911680,4402.344,1442320000,180290000
45408,45408,45408,1859911680,4391.602,1438637000,179829625
45408,45408,45408,1859911680,4403.32,1442257000,180282125
45408,45408,45408,1859911680,4465.82,1462875000,182859375
45408,45408,45408,1859911680,4417.969,1448214500,181026812.5
45408,45408,45408,1859911680,4413.086,1446282000,180785250
45408,45408,45408,1859911680,4433.594,1452274000,181534250
45408,45408,45408,1859911680,4436.523,1453876500,181734562.5
45408,45408,45408,1859911680,4421.875,1448580000,181072500
45408,45408,45408,1859911680,4421.875,1448978500,181122312.5
45408,45408,45408,1859911680,4425.781,1450330000,181291250
45408,45408,45408,1859911680,4390.625,1438511500,179813937.5
45408,45408,45408,1859911680,4391.602,1439621000,179952625
45408,45408,45408,1859911680,4445.3125,1456290000,182036250
45408,45408,45408,1859911680,4103.516,1344278000,168034750
45408,45408,45408,1859911680,4399.414,1441905000,180238125
45408,45408,45408,1859911680,4413.086,1446076000,180759500
45408,45408,45408,1859911680,4430.664,1451713000,181464125
45408,45408,45408,1859911680,4397.461,1440652500,180081562.5
45408,45408,45408,1859911680,4415.039,1446536000,180817000
45408,45408,45408,1859911680,4417.969,1447436500,180929562.5
45408,45408,45408,1859911680,4422.852,1449082500,181135312.5
45408,45408,45408,1859911680,4425.781,1450079500,181259937.5
45408,45408,45408,1859911680,4418.945,1447935500,180991937.5
45408,45408,45408,1859911680,4416.016,1446731500,180841437.5
45408,45408,45408,1859911680,4453.125,1459026500,182378312.5
45408,45408,45408,1859911680,4430.664,1451835000,181479375
45408,45408,45408,1859911680,4446.289,1457377000,182172125
45408,45408,45408,1859911680,4079.102,1336321000,167040125
45408,45408,45408,1859911680,4417.969,1447479000,180934875
45408,45408,45408,1859911680,4435.547,1453109500,181638687.5
45408,45408,45408,1859911680,4307.617,1411407000,176425875
45408,45408,45408,1859911680,4352.539,1426001500,178250187.5
45408,45408,45408,1859911680,4421.875,1448470500,181058812.5
45408,45408,45408,1859911680,4396.484,1440555500,180069437.5
45408,45408,45408,1859911680,4395.508,1439927000,179990875
45408,45408,45408,1859911680,4417.969,1448182500,181022812.5
45408,45408,45408,1859911680,4450.195,1457837000,182229625
