Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
45408,45408,45408,1859911680,4421.875,1449126000,181140750
45408,45408,45408,1859911680,4139.648,1356534000,169566750
45408,45408,45408,1859911680,4454.102,1460101000,182512625
45408,45408,45408,1859911680,4416.016,1446973000,180871625
45408,45408,45408,1859911680,4413.086,1446361000,180795125
45408,45408,45408,1859911680,4454.102,1459338500,182417312.5
45408,45408,45408,1859911680,4203.125,1377464000,172183000
45408,45408,45408,1859911680,4440.43,1455404500,181925562.5
45408,45408,45408,1859911680,4445.3125,1456518000,182064750
45408,45408,45408,1859911680,4393.555,1439789500,179973687.5
45408,45408,45408,1859911680,4417.969,1447466000,180933250
45408,45408,45408,1859911680,4410.156,1444938500,180617312.5
45408,45408,45408,1859911680,4421.875,1448679500,181084937.5
45408,45408,45408,1859911680,4126.953,1352461500,169057687.5
45408,45408,45408,1859911680,4458.984,1461246500,182655812.5
45408,45408,45408,1859911680,4406.25,1443869500,180483687.5
43344,43344,43344,1775370240,4173.828,1367806500,170975812.5
45408,45408,45408,1859911680,4436.523,1453954000,181744250
45408,45408,45408,1859911680,4185.547,1371401000,171425125
45408,45408,45408,1859911680,4416.016,1446901500,180862687.5
45408,45408,45408,1859911680,4450.195,1458021000,182252625
45408,45408,45408,1859911680,4393.555,1439824000,179978000
45408,45408,45408,1859911680,4446.289,1457239000,182154875
45408,45408,45408,1859911680,4440.43,1454568500,181821062.5
45408,45408,45408,1859911680,4408.203,1444394000,180549250
45408,45408,45408,1859911680,4416.992,1447170500,180896312.5
45408,45408,45408,1859911680,4454.102,1459730000,182466250
45408,45408,45408,1859911680,4422.852,1449271500,181158937.5
45408,45408,45408,1859911680,4452.148,1458884000,182360500
45408,45408,45408,1859911680,4425.781,1450495000,181311875
45408,45408,45408,1859911680,4454.102,1460098000,182512250
45408,45408,45408,1859911680,4454.102,1460095500,182511937.5
45408,45408,45408,1859911680,4450.195,1457714000,182214250
45408,45408,45408,1859911680,4403.32,1442972500,180371562.5
45408,45408,45408,1859911680,4436.523,1454278500,181784812.5
45408,45408,45408,1859911680,4396.484,1440534500,180066812.5
45408,45408,45408,1859911680,4425.781,1450291500,181286437.5
45408,45408,45408,1859911680,4454.102,1459922000,182490250
45408,45408,45408,1859911680,4443.359,1455966000,181995750
45408,45408,45408,1859911680,4443.359,1455857000,181982125
45408,45408,45408,1859911680,4399.414,1441997000,180249625
45408,45408,45408,1859911680,4435.547,1453379000,181672375
45408,45408,45408,1859911680,4406.25,1443569500,180446187.5
45408,45408,45408,1859911680,4396.484,1440591000,180073875
45408,45408,45408,1859911680,4339.844,1422025500,177753187.5
45408,45408,45408,1859911680,4416.992,1447092000,180886500
45408,45408,45408,1859911680,4409.18,1444761500,180595187.5
45408,45408,45408,1859911680,4404.297,1443159500,180394937.5
45408,45408,45408,1859911680,4425.781,1450671500,181333937.5
45408,45408,45408,1859911680,4376.953,1434314000,179289250
45408,45408,45408,1859911680,4315.43,1413679500,176709937.5
45408,45408,45408,1859911680,4429.6875,1452027000,181503375
45408,45408,45408,1859911680,4454.102,1459370500,182421312.5
45408,45408,45408,1859911680,4429.6875,1450792000,181349000
45408,45408,45408,1859911680,4421.875,1448334000,181041750
45408,45408,45408,1859911680,4397.461,1440724500,180090562.5
45408,45408,45408,1859911680,4395.508,1440327500,180040937.5
45408,45408,45408,1859911680,4454.102,1459612000,182451500
45408,45408,45408,1859911680,4450.195,1457857500,182232187.5
45408,45408,45408,1859911680,4156.25,1361652000,170206500
45408,45408,45408,1859911680,4391.602,1439621000,179952625
45408,45408,45408,1859911680,4413.086,1445875500,180734437.5
45408,45408,45408,1859911680,3850.586,1261540000,157692500
45408,45408,45408,1859911680,4416.992,1447079000,180884875
45408,45408,45408,1859911680,4166.992,1365300500,170662562.5
43344,43344,43344,1775370240,4415.039,1446552000,180819000
45408,45408,45408,1859911680,4390.625,1438763000,179845375
43344,43344,43344,1775370240,4341.797,1422349000,177793625
45408,45408,45408,1859911680,4398.4375,1441160500,180145062.5
45408,45408,45408,1859911680,4426.758,1450439000,181304875
45408,45408,45408,1859911680,4441.406,1455420000,181927500
45408,45408,45408,1859911680,4399.414,1442011500,180251437.5
45408,45408,45408,1859911680,4417.969,1447738500,180967312.5
45408,45408,45408,1859911680,4426.758,1450585000,181323125
45408,45408,45408,1859911680,4430.664,1451689000,181461125
45408,45408,45408,1859911680,4416.992,1447193500,180899187.5
45408,45408,45408,1859911680,4330.078,1418552500,177319062.5
45408,45408,45408,1859911680,4363.281,1430202500,178775312.5
45408,45408,45408,1859911680,4399.414,1441192500,180149062.5
45408,45408,45408,1859911680,4417.969,1448098000,181012250
45408,45408,45408,1859911680,4425.781,1450322000,181290250
45408,45408,45408,1859911680,4231.445,1386425000,173303125
43344,43344,43344,1775370240,4166.016,1364685000,170585625
45408,45408,45408,1859911680,4356.445,1427713000,178464125
45408,45408,45408,1859911680,4392.578,1439100000,179887500
45408,45408,45408,1859911680,4425.781,1450347500,181293437.5
45408,45408,45408,1859911680,4431.641,1451990500,181498812.5
45408,45408,45408,1859911680,4430.664,1451747500,181468437.5
43344,43344,43344,1775370240,4327.148,1417596500,177199562.5
45408,45408,45408,1859911680,4395.508,1439859500,179982437.5
45408,45408,45408,1859911680,4458.008,1460821000,182602625
45408,45408,45408,1859911680,4423.828,1449671500,181208937.5
45408,45408,45408,1859911680,4417.969,1448023500,181002937.5
43344,43344,43344,1775370240,4402.344,1442116000,180264500
45408,45408,45408,1859911680,4399.414,1441927000,180240875
45408,45408,45408,1859911680,4417.969,1448138000,181017250
45408,45408,45408,1859911680,4160.156,1362846500,170355812.5
