Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
45408,45408,45408,1859911680,4416.992,1447043500,180880437.5
45408,45408,45408,1859911680,4450.195,1457654000,182206750
45408,45408,45408,1859911680,4395.508,1440485000,180060625
45408,45408,45408,1859911680,4401.367,1442109000,180263625
45408,45408,45408,1859911680,4395.508,1439859500,179982437.5
43344,43344,43344,1775370240,4090.82,1340514000,167564250
45408,45408,45408,1859911680,4446.289,1457032000,182129000
45408,45408,45408,1859911680,4407.227,1443931000,180491375
45408,45408,45408,1859911680,4422.852,1449232000,181154000
45408,45408,45408,1859911680,4399.414,1441432000,180179000
45408,45408,45408,1859911680,4443.359,1455980500,181997562.5
45408,45408,45408,1859911680,4458.008,1460817000,182602125
45408,45408,45408,1859911680,4421.875,1448885500,181110687.5
45408,45408,45408,1859911680,4409.18,1445300000,180662500
43344,43344,43344,1775370240,4424.805,1449837500,181229687.5
45408,45408,45408,1859911680,4421.875,1448679000,181084875
43344,43344,43344,1775370240,4321.289,1416048500,177006062.5
45408,45408,45408,1859911680,4428.711,1451138500,181392312.5
45408,45408,45408,1859911680,4432.617,1452362500,181545312.5
43344,43344,43344,1775370240,4436.523,1453908500,181738562.5
45408,45408,45408,1859911680,4399.414,1441997000,180249625
45408,45408,45408,1859911680,4440.43,1455254000,181906750
45408,45408,45408,1859911680,4429.6875,1450988000,181373500
45408,45408,45408,1859911680,4454.102,1459401000,182425125
43344,43344,43344,1775370240,4117.1875,1349062000,168632750
45408,45408,45408,1859911680,4399.414,1441850000,180231250
43344,43344,43344,1775370240,4079.102,1336259500,167032437.5
43344,43344,43344,1775370240,4416.016,1446837000,180854625
45408,45408,45408,1859911680,4095.703,1342110500,167763812.5
45408,45408,45408,1859911680,4414.0625,1446401000,180800125
43344,43344,43344,1775370240,4395.508,1440307500,180038437.5
45408,45408,45408,1859911680,4403.32,1442373000,180296625
45408,45408,45408,1859911680,4422.852,1449381500,181172687.5
45408,45408,45408,1859911680,4417.969,1447428500,180928562.5
45408,45408,45408,1859911680,4115.234,1348092000,168511500
45408,45408,45408,1859911680,4438.477,1454161000,181770125
45408,45408,45408,1859911680,4404.297,1443011500,180376437.5
45408,45408,45408,1859911680,4421.875,1448713500,181089187.5
45408,45408,45408,1859911680,4433.594,1452338000,181542250
43344,43344,43344,1775370240,4356.445,1427210500,178401312.5
45408,45408,45408,1859911680,4398.4375,1441136500,180142062.5
45408,45408,45408,1859911680,4409.18,1445095000,180636875
45408,45408,45408,1859911680,4451.172,1458304000,182288000
45408,45408,45408,1859911680,4458.984,1461085500,182635687.5
45408,45408,45408,1859911680,4434.57,1453002000,181625250
45408,45408,45408,1859911680,4435.547,1453002000,181625250
45408,45408,45408,1859911680,4429.6875,1451461500,181432687.5
45408,45408,45408,1859911680,4446.289,1457000000,182125000
45408,45408,45408,1859911680,4451.172,1458601500,182325187.5
45408,45408,45408,1859911680,4444.336,1456252500,182031562.5
45408,45408,45408,1859911680,4399.414,1441396000,180174500
43344,43344,43344,1775370240,4406.25,1443684500,180460562.5
45408,45408,45408,1859911680,4440.43,1454638000,181829750
45408,45408,45408,1859911680,4365.234,1430272000,178784000
43344,43344,43344,1775370240,4446.289,1456868000,182108500
45408,45408,45408,1859911680,4396.484,1440633000,180079125
45408,45408,45408,1859911680,4434.57,1452992000,181624000
45408,45408,45408,1859911680,4113.281,1347797500,168474687.5
45408,45408,45408,1859911680,4440.43,1454615500,181826937.5
45408,45408,45408,1859911680,4399.414,1441577500,180197187.5
43344,43344,43344,1775370240,4425.781,1449834500,181229312.5
45408,45408,45408,1859911680,4395.508,1439875000,179984375
45408,45408,45408,1859911680,4407.227,1443995500,180499437.5
45408,45408,45408,1859911680,4413.086,1445690500,180711312.5
45408,45408,45408,1859911680,4415.039,1446565000,180820625
45408,45408,45408,1859911680,4446.289,1457059000,182132375
45408,45408,45408,1859911680,4421.875,1448583500,181072937.5
45408,45408,45408,1859911680,4340.82,1422310000,177788750
45408,45408,45408,1859911680,4454.102,1459194000,182399250
45408,45408,45408,1859911680,4409.18,1444319500,180539937.5
43344,43344,43344,1775370240,4401.367,1441946000,180243250
45408,45408,45408,1859911680,4430.664,1451860000,181482500
45408,45408,45408,1859911680,4409.18,1444471500,180558937.5
45408,45408,45408,1859911680,4084.961,1338248500,167281062.5
45408,45408,45408,1859911680,4417.969,1459769500,182471187.5
43344,43344,43344,1775370240,4389.648,1438107500,179763437.5
45408,45408,45408,1859911680,4397.461,1440949500,180118687.5
45408,45408,45408,1859911680,4413.086,1446263000,180782875
45408,45408,45408,1859911680,4446.289,1457374500,182171812.5
45408,45408,45408,1859911680,4389.648,1438437000,179804625
45408,45408,45408,1859911680,4422.852,1449289500,181161187.5
45408,45408,45408,1859911680,4396.484,1440642000,180080250
45408,45408,45408,1859911680,4410.156,1445381000,180672625
45408,45408,45408,1859911680,4403.32,1443018500,180377312.5
45408,45408,45408,1859911680,4391.602,1438708500,179838562.5
45408,45408,45408,1859911680,4441.406,1455521000,181940125
45408,45408,45408,1859911680,4436.523,1454034500,181754312.5
45408,45408,45408,1859911680,4409.18,1445291500,180661437.5
45408,45408,45408,1859911680,4137.695,1355554000,169444250
43344,43344,43344,1775370240,4363.281,1429320000,178665000
45408,45408,45408,1859911680,4395.508,1439926500,179990812.5
43344,43344,43344,1775370240,4396.484,1440584000,180073000
45408,45408,45408,1859911680,4403.32,1442832000,180354000
45408,45408,45408,1859911680,4454.102,1460072000,182509000
45408,45408,45408,1859911680,4436.523,1453865000,181733125
45408,45408,45408,1859911680,4465.82,1462646000,182830750
45408,45408,45408,1859911680,4096.68,1342723500,167840437.5
45408,45408,45408,1859911680,4396.484,1440627000,180078375
45408,45408,45408,1859911680,4086.914,1339152500,167394062.5
45408,45408,45408,1859911680,4454.102,1460072500,182509062.5
